[2024-08-25 20:38:54] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-08-25 20:38:54] [INFO    ] discord.client: logging in using static token
[2024-08-25 20:47:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-08-25 20:47:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 90, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:17:13.710000+00:00', 'pinned': False, 'nonce': '1277285664781500416', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277285666484523190', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'project vagera nahi banaye kabhi', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:13] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:47:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 91, 'op': 0, 'd': {'user_id': '708231383688019999', 'timestamp': 1724599037, 'member': {'user': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'display_name': 'Kratos', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:18] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:47:18] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:47:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 92, 'op': 0, 'd': {'user_id': '710014942362730598', 'timestamp': 1724599040, 'member': {'user': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'display_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:20] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:47:20] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:47:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 93, 'op': 0, 'd': {'user_id': '708231383688019999', 'timestamp': 1724599046, 'member': {'user': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'display_name': 'Kratos', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:26] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:47:26] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:47:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 94, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:17:26.397000+00:00', 'pinned': False, 'nonce': '1277285651170983936', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277285719697653844', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'sirf sorting algorithm ati hogi', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:26] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:47:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 95, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:17:27.989000+00:00', 'pinned': False, 'nonce': '1277285724776824832', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277285726374985738', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'sirf cp website pe contest attend karte', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:28] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:47:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 96, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:17:29.737000+00:00', 'pinned': False, 'nonce': '1277285732334960640', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277285733706498078', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<:sax:980129045838712932>', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:29] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:47:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 97, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2024-08-25T15:17:33.946000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:17:26.397000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1277285719697653844', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'sirf sorting algorithm ati hogi', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'attachments': []}, 'pinned': False, 'nonce': '1277285749472886784', 'message_reference': {'type': 0, 'message_id': '1277285719697653844', 'guild_id': '820326376673771540', 'channel_id': '888073495718805574'}, 'mentions': [{'username': 'sexsweat', 'public_flags': 64, 'member': {'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277285751360589916', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<:bumrr:1115329171548274798>', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:34] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:47:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 98, 'op': 0, 'd': {'user_id': '708231383688019999', 'timestamp': 1724599060, 'member': {'user': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'display_name': 'Kratos', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:40] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:47:40] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:47:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 99, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2024-08-25T15:17:43.361000+00:00', 'referenced_message': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:15:28.573000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'type': 2, 'name': 'tracemoe', 'id': '1277285222789943356', 'authorizing_integration_owners': {'0': '820326376673771540'}}, 'interaction': {'user': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'type': 2, 'name': 'tracemoe', 'id': '1277285222789943356'}, 'id': '1277285225508114432', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Anime Match', 'image': {'width': 320, 'url': 'https://api.trace.moe/image/20993/%5BLeopard-Raws%5D%20Owari%20no%20Seraph%20-%20Nagoya%20Kessen%20Hen%20-%2007%20RAW%20(TVA%201280x720%20x264%20AAC).mp4.jpg?t=1243.42&now=1724601600&token=e1jcp2B5FnKmdxNP0qIdyd8s0Is', 'proxy_url': 'https://images-ext-1.discordapp.net/external/Niffrh-CRFm0C1OiiWagXXLIJV4Xt5SCU7ZW6mhLkiU/%3Ft%3D1243.42%26now%3D1724601600%26token%3De1jcp2B5FnKmdxNP0qIdyd8s0Is/https/api.trace.moe/image/20993/%255BLeopard-Raws%255D%2520Owari%2520no%2520Seraph%2520-%2520Nagoya%2520Kessen%2520Hen%2520-%252007%2520RAW%2520%28TVA%25201280x720%2520x264%2520AAC%29.mp4.jpg', 'height': 180}, 'fields': [{'value': '20993', 'name': 'Anime ID', 'inline': False}, {'value': '[Leopard-Raws] Owari no Seraph - Nagoya Kessen Hen - 07 RAW (TVA 1280x720 x264 AAC).mp4', 'name': 'Filename', 'inline': False}, {'value': '7', 'name': 'Episode', 'inline': False}, {'value': '1242.67 seconds', 'name': 'From', 'inline': True}, {'value': '1244.17 seconds', 'name': 'To', 'inline': True}, {'value': '0.89', 'name': 'Similarity', 'inline': False}, {'value': '[Watch the scene](https://api.trace.moe/video/20993/%5BLeopard-Raws%5D%20Owari%20no%20Seraph%20-%20Nagoya%20Kessen%20Hen%20-%2007%20RAW%20(TVA%201280x720%20x264%20AAC).mp4?t=1243.42&now=1724601600&token=cXdAuRSXcKGr7OkHHX9CRKev3tI)', 'name': 'Video URL', 'inline': False}], 'content_scan_version': 1, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403'}, 'pinned': False, 'nonce': '1277285789171974144', 'message_reference': {'type': 0, 'message_id': '1277285225508114432', 'guild_id': '820326376673771540', 'channel_id': '888073495718805574'}, 'mentions': [{'username': 'Meowy', 'public_flags': 0, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-25T15:01:45.753103+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277285790849699853', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'aba ye sahi ma seach nahi kar paya', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:47:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:47:43] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:47:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 100, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:17:44.449000+00:00', 'pinned': False, 'nonce': '1277285794356133888', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277285795413360733', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<:sax:980129045838712932>', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
